row_id,time_of_day_hr,visibility_m,rain_intensity_mmhr,road_wetness_pct,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,signal_wait_time_s
EVT_00893,0.24,1105.4,2.72,39.5,49.2,21.0,64.9,28.6,93.9,87.4,0.0
EVT_00834,11.59,2085.4,0.0,16.8,,30.1,63.5,98.9,88.9,90.0,9.0
EVT_01896,3.67,1059.8,5.17,42.6,66.6,18.1,68.7,25.1,85.9,60.8,14.0
EVT_D0026,14.27,2201.1,0.0,32.0,60.3,32.5,57.9,67.0,82.3,94.6,
EVT_00914,23.35,1209.0,,0.9,46.6,23.9,63.7,18.1,88.2,93.5,0.0
EVT_01166,9.06,1936.2,4.29,59.1,50.5,31.4,71.0,62.1,90.8,77.6,72.0
EVT_01680,22.24,1177.9,0.0,1.1,59.6,25.0,37.0,11.0,87.3,88.5,35.0
EVT_00307,8.47,1756.8,6.63,52.6,62.2,25.7,79.5,89.8,90.6,88.4,18.0
EVT_01081,0.53,984.6,0.0,1.5,54.8,23.5,59.4,21.2,83.6,87.4,17.0
EVT_01488,20.33,755.9,4.53,36.2,59.4,30.2,68.1,13.1,73.3,80.8,39.0
EVT_D0008,5.41,900.7,0.0,8.1,45.2,29.0,56.7,13.0,87.8,92.6,10.0
EVT_00417,0.64,1023.6,,5.3,48.3,26.4,76.0,28.7,88.5,97.8,20.0
EVT_01956,13.72,2147.0,0.0,0.2,44.5,30.9,55.5,84.2,93.2,88.9,1.0
EVT_01016,12.21,1980.0,2.76,52.1,59.3,29.6,73.8,83.9,96.5,78.3,51.0
EVT_00268,5.64,603.3,0.0,7.8,49.8,24.9,60.8,33.7,77.6,78.3,11.0
EVT_00408,9.77,2588.3,0.0,2.3,65.3,25.3,74.0,88.2,79.1,97.2,83.0
EVT_00827,11.32,1470.7,3.66,43.7,54.1,23.6,77.4,95.9,83.0,96.6,9.0
EVT_00866,12.11,2055.7,0.0,13.7,61.2,28.1,65.8,83.0,91.1,100.0,92.0
EVT_00802,15.65,1694.7,5.18,52.4,60.5,29.5,84.3,73.8,82.3,69.0,58.0
EVT_01723,9.42,2102.4,1.33,43.0,49.8,24.4,61.3,75.3,78.0,77.6,44.0
EVT_01153,4.46,714.6,0.0,10.6,54.5,22.2,57.8,14.5,88.8,91.5,0.0
EVT_01877,14.69,2270.3,0.0,20.5,55.8,33.7,64.7,66.1,78.8,95.9,38.0
EVT_00635,19.96,808.3,0.0,5.2,47.5,29.5,73.8,16.2,68.3,74.6,10.0
EVT_00972,19.81,-5161.43,8.93,41.4,59.2,28.6,80.4,33.2,88.8,69.3,39.0
EVT_00622,21.08,1307.6,5.59,49.9,,24.0,79.2,24.1,91.4,75.5,36.0
EVT_01988,13.66,2002.2,2.0,34.2,58.9,33.4,57.1,68.3,90.0,83.1,
EVT_00721,7.48,1451.3,14.52,,79.9,13.9,81.1,43.7,94.7,69.6,106.0
EVT_01843,5.21,1056.8,8.14,45.6,71.0,20.9,83.4,26.6,76.7,71.9,56.0
EVT_01373,16.79,1845.0,1.48,,53.5,23.9,66.2,61.7,89.4,88.3,29.0
EVT_00964,13.62,2202.1,1.0,45.6,61.1,32.4,61.3,72.9,87.3,72.0,28.0
EVT_00658,18.83,1604.3,0.0,3.6,56.2,28.2,64.7,22.4,75.4,88.8,62.0
EVT_00476,15.0,2096.9,0.0,,47.8,30.7,52.3,75.1,87.3,73.5,14.0
EVT_00872,3.14,824.9,1.03,38.1,49.9,17.9,75.4,26.8,90.1,77.5,17.0
EVT_01408,0.1,884.8,0.0,5.1,,21.8,59.5,23.7,89.4,78.7,0.0
EVT_01942,9.34,2012.1,0.0,9.9,54.2,24.6,67.6,48.9,74.8,100.0,45.0
EVT_01994,7.47,2003.1,0.0,6.2,64.4,29.1,55.1,47.1,86.0,90.1,7.0
EVT_00800,20.28,649.5,6.36,41.9,60.7,23.2,91.8,24.2,93.0,78.3,0.0
EVT_00273,6.09,688.3,0.0,6.0,43.9,20.3,62.6,23.4,95.3,84.7,8.0
EVT_01831,6.08,614.6,1.69,46.6,59.4,25.3,63.8,19.9,83.3,74.8,22.0
EVT_00645,7.2,1677.0,7.17,48.4,44.8,20.8,79.0,44.3,90.2,82.3,27.0
EVT_00163,11.87,2355.6,0.0,6.1,50.9,40.0,49.3,82.9,74.8,92.1,29.0
EVT_00513,17.9,2302.4,0.0,7.7,58.3,32.9,55.3,32.5,90.3,88.9,41.0
EVT_00009,3.15,844.3,0.0,,52.3,15.5,63.3,23.5,95.0,78.7,56.0
EVT_00999,17.34,1771.1,7.89,63.2,65.4,25.4,99.4,40.6,92.2,79.1,43.0
EVT_01965,7.58,2070.7,0.0,34.3,52.1,21.7,68.5,39.5,91.0,97.9,79.0
EVT_00449,7.49,1643.8,8.88,38.8,60.1,16.5,78.9,55.6,85.7,81.6,47.0
EVT_01580,17.3,1412.9,6.67,29.0,50.2,32.9,70.7,44.6,77.7,87.1,43.0
EVT_01714,12.27,2144.2,0.0,4.2,56.2,30.8,72.4,73.0,86.7,95.6,43.0
EVT_00536,7.24,2141.0,0.75,38.8,60.4,16.4,83.5,49.9,80.4,77.2,15.0
EVT_00440,20.89,1327.6,0.0,5.7,55.7,31.8,75.7,29.6,97.6,70.5,42.0
EVT_00954,18.28,2603.2,0.0,0.3,62.9,35.4,68.8,51.3,86.3,88.6,66.0
EVT_00897,4.95,1208.2,0.0,0.8,51.7,22.1,66.5,38.8,87.9,78.4,14.0
EVT_00040,12.39,2038.8,0.41,29.6,69.7,30.7,66.7,83.3,89.3,85.4,126.0
EVT_01134,3.9,687.3,0.0,1.2,44.4,24.0,80.7,,79.5,86.4,0.0
EVT_01914,9.09,1910.0,0.0,17.6,63.7,22.1,75.7,59.8,85.1,93.2,78.0
EVT_00239,17.35,1643.8,4.0,40.8,51.8,34.4,65.5,64.0,85.3,81.5,36.0
EVT_01851,16.17,2020.0,0.92,60.6,72.8,28.6,74.3,71.8,96.3,93.6,129.0
EVT_00493,6.6,2351.1,0.0,14.1,54.2,21.0,43.6,47.5,91.9,84.6,93.0
EVT_01834,22.22,703.5,0.0,9.2,57.6,22.7,70.3,10.8,87.1,85.0,
EVT_00034,7.19,229.0,28.38,74.7,69.2,17.3,100.0,36.3,77.0,59.1,45.0
EVT_00037,17.8,2206.9,0.0,4.6,54.5,30.2,58.0,35.9,87.7,97.1,43.0
EVT_01575,9.24,2228.0,0.0,4.9,61.5,23.2,73.0,50.7,88.2,98.6,38.0
EVT_01381,13.33,2299.6,0.0,0.5,45.7,23.7,75.2,70.1,84.2,100.0,6.0
EVT_00784,18.61,1617.0,0.0,3.4,59.8,32.5,52.3,27.2,87.8,89.1,16.0
EVT_00547,19.72,1479.8,0.0,,63.1,35.6,50.7,37.0,72.5,85.1,26.0
EVT_00458,14.02,1697.5,7.32,54.1,52.7,29.1,64.7,80.2,82.5,78.5,38.0
EVT_01936,5.13,947.6,0.0,17.6,55.8,21.6,74.6,25.7,97.3,90.6,48.0
EVT_01360,14.85,1531.2,5.84,30.4,79.7,,86.8,58.5,88.0,86.6,59.0
EVT_01737,10.37,2102.9,3.31,55.3,47.0,34.0,78.5,54.4,90.9,69.6,11.0
EVT_01105,20.74,815.6,0.0,10.4,48.7,21.4,67.1,20.3,93.5,75.6,15.0
EVT_00347,20.0,713.6,0.0,19.7,47.0,34.2,61.9,29.6,90.0,85.4,32.0
EVT_00038,11.07,1946.5,4.57,50.4,55.6,28.4,72.8,88.7,85.6,72.9,47.0
EVT_01589,21.13,1203.5,0.0,5.0,69.0,27.6,39.3,37.0,94.7,70.3,57.0
EVT_01025,11.98,,0.0,17.4,,28.1,64.0,80.3,72.9,100.0,85.0
EVT_00757,13.19,1350.6,11.96,65.3,51.7,31.9,78.3,76.4,75.4,58.0,20.0
EVT_01194,17.62,1425.6,3.76,33.9,63.4,25.8,78.0,33.3,71.2,72.4,33.0
EVT_01702,19.5,941.3,0.0,2.8,50.3,26.0,65.3,34.0,67.3,83.9,47.0
EVT_01917,16.71,2180.2,0.0,21.3,47.5,32.7,67.3,44.4,82.7,95.8,91.0
EVT_01189,20.64,545.3,18.66,72.7,60.4,24.4,99.6,33.2,67.5,64.1,7.0
EVT_00610,15.08,2692.1,0.0,1.6,61.6,30.7,52.7,58.9,80.8,100.0,45.0
EVT_00313,18.08,2342.9,0.0,24.9,50.5,31.5,59.7,36.8,91.6,82.6,89.0
EVT_01357,19.35,828.2,0.0,8.7,50.4,29.3,56.1,40.4,86.6,80.3,16.0
EVT_01593,17.92,1811.9,0.0,50.3,70.5,26.3,74.2,36.1,82.2,,56.0
EVT_01511,14.74,1863.3,0.0,3.3,64.0,26.9,66.8,93.5,99.7,58.7,51.0
EVT_01380,18.74,2192.2,,17.2,62.3,33.4,56.3,33.1,68.3,100.0,73.0
EVT_01832,18.14,1842.9,0.69,35.0,48.0,26.7,66.9,46.3,86.1,72.9,0.0
EVT_01315,12.82,2132.8,0.0,5.6,,34.4,67.8,71.1,85.8,86.0,27.0
EVT_00544,10.59,2251.0,1.13,25.3,62.0,29.5,63.3,72.6,78.9,100.0,18.0
EVT_00184,4.73,1252.4,0.0,21.6,45.6,24.9,74.8,,97.2,92.6,41.0
EVT_01377,6.08,690.6,0.42,68.3,53.2,19.3,75.2,29.2,95.6,82.8,20.0
EVT_01191,14.16,2534.2,0.0,13.2,67.1,33.4,64.4,66.9,77.8,87.4,3.0
EVT_01573,7.25,2178.2,3.26,41.2,62.4,24.8,75.0,54.0,86.4,70.0,96.0
EVT_01283,10.6,1476.7,10.78,61.9,67.3,24.8,87.6,75.1,86.9,87.7,
EVT_00076,10.13,1472.7,4.48,40.3,44.7,24.6,74.3,63.3,92.8,70.1,43.0
EVT_00393,18.41,2061.5,5.43,25.7,63.7,27.2,69.6,38.0,93.3,96.3,35.0
EVT_01521,13.9,2612.7,0.0,20.4,55.8,30.3,69.5,61.5,94.2,82.8,32.0
EVT_00806,5.01,884.5,1.16,40.5,55.3,22.8,75.2,18.2,77.6,,10.0
EVT_00094,18.75,2110.7,0.0,0.4,56.7,29.4,68.2,17.0,72.2,73.7,53.0
EVT_00162,10.33,1068.7,15.82,64.2,72.1,23.5,97.2,68.0,79.0,67.6,42.0
EVT_00332,0.56,1540.0,0.0,5.8,55.0,20.6,68.6,7.6,88.4,72.4,12.0
EVT_01618,17.24,2498.2,0.27,29.1,66.3,25.5,74.5,,73.1,87.3,51.0
EVT_00959,9.62,2258.0,0.0,4.2,59.3,23.0,77.7,88.0,92.7,91.9,103.0
EVT_01143,9.63,2507.2,0.0,34.0,59.4,25.5,57.6,70.9,90.4,95.4,15.0
EVT_01727,19.26,1018.5,0.0,3.3,50.8,33.0,41.5,31.3,95.0,82.4,40.0
EVT_00154,22.65,968.5,0.0,17.0,54.3,20.9,53.1,15.1,91.7,100.0,22.0
EVT_01479,9.94,2481.5,0.0,12.3,58.3,23.8,68.0,46.2,83.5,88.1,4.0
EVT_00082,13.29,2172.6,0.0,7.4,53.5,32.4,67.9,81.3,100.0,87.2,24.0
EVT_00036,13.01,1825.2,7.16,70.5,63.9,31.2,85.1,84.2,83.3,77.5,59.0
EVT_00901,10.57,2880.7,0.0,12.4,57.6,29.5,61.2,97.9,97.8,83.5,0.0
EVT_D0023,6.64,2220.1,0.0,12.4,54.4,26.5,66.8,21.3,61.7,77.4,35.0
EVT_01541,18.18,2100.4,0.0,3.2,49.9,24.2,73.3,18.2,88.4,94.3,36.0
EVT_01665,11.28,2004.2,0.0,9.6,51.7,30.1,58.3,76.8,96.9,90.9,20.0
EVT_01159,12.97,2011.4,0.0,5.7,57.8,32.6,47.6,63.7,94.0,100.0,38.0
EVT_00336,3.94,1229.9,0.0,,48.3,27.0,58.4,23.8,81.7,80.2,8.0
EVT_00091,8.66,1447.6,0.97,32.9,48.3,26.4,59.7,48.8,82.7,84.1,0.0
EVT_00125,23.02,1186.9,0.0,26.1,56.2,22.2,68.6,28.6,92.8,84.5,11.0
EVT_01171,8.48,1652.8,7.07,51.3,59.7,26.2,84.0,58.9,78.0,89.3,7.0
EVT_01432,5.34,344.5,20.45,68.8,49.9,17.7,100.0,36.1,95.5,43.1,10.0
EVT_01844,6.81,1877.8,0.0,1.8,54.5,23.5,48.0,35.7,74.5,95.0,65.0
EVT_01272,20.9,806.0,2.12,57.9,64.7,22.1,74.1,20.0,79.6,81.4,10.0
EVT_01011,23.51,1036.3,0.0,11.6,46.8,25.7,62.6,20.9,93.6,82.5,14.0
EVT_D0030,23.03,586.2,11.0,58.8,64.2,18.8,,15.3,92.7,62.3,36.0
EVT_00891,16.86,1796.0,2.27,48.5,49.5,32.2,58.3,57.8,86.0,91.2,76.0
EVT_00844,21.14,1049.3,8.66,56.9,52.1,23.3,73.7,33.6,78.9,70.0,9.0
EVT_01203,8.97,2638.3,0.0,5.8,51.1,25.7,61.2,60.6,78.1,99.5,32.0
EVT_00305,18.18,1058.7,18.13,90.1,74.5,29.5,87.5,38.1,73.3,54.9,13.0
EVT_00025,6.57,2507.8,0.0,5.5,67.3,21.6,51.5,35.1,79.2,87.9,10.0
EVT_00492,23.62,853.1,,2.6,50.6,19.5,76.3,25.8,77.5,80.6,32.0
EVT_00443,8.14,2354.9,0.0,37.3,52.4,26.8,59.5,61.6,89.1,84.2,102.0
EVT_00407,10.94,1907.2,0.0,1.4,59.6,29.6,65.6,81.5,79.4,87.4,78.0
EVT_01725,15.57,2576.8,0.0,0.2,53.7,39.0,55.7,58.7,81.7,98.1,34.0
EVT_01502,18.75,2330.2,,52.1,58.9,32.8,80.3,,91.4,73.6,19.0
EVT_00344,12.14,1381.1,7.12,39.1,52.6,23.0,63.1,69.7,88.6,79.3,13.0
EVT_01852,16.27,2660.7,1.88,51.6,61.3,28.1,62.8,62.3,94.8,82.1,40.0
EVT_00221,10.34,2494.4,0.0,28.9,59.7,21.6,56.0,83.3,65.2,99.0,31.0
EVT_00825,9.92,1597.2,0.0,10.2,61.9,26.8,59.7,69.1,87.3,93.2,28.0
EVT_01559,6.18,765.2,0.0,1.8,46.9,22.7,70.2,42.9,67.8,78.8,28.0
EVT_00209,10.24,1899.1,0.0,4.1,,,53.9,76.1,87.3,100.0,15.0
EVT_01519,9.15,2217.7,3.78,43.4,67.8,23.5,73.2,63.8,84.3,71.9,17.0
EVT_D0002,14.2,2279.3,0.0,2.9,64.2,30.0,63.3,62.4,91.4,80.3,0.0
EVT_00704,15.47,1782.9,7.72,43.7,65.9,31.7,57.4,63.7,79.5,80.3,99.0
EVT_00563,10.3,1766.1,5.77,40.3,59.0,28.0,77.0,82.4,79.7,88.9,80.0
EVT_00674,22.87,833.6,0.5,64.0,61.2,19.8,80.3,40.4,85.8,89.6,29.0
EVT_00181,15.52,1457.5,4.47,60.2,40.2,27.2,83.1,69.3,87.4,68.8,10.0
EVT_00636,18.92,1979.9,0.35,38.1,44.4,32.5,70.6,22.7,83.2,71.7,62.0
EVT_01173,19.07,1352.5,0.13,42.1,54.7,31.2,68.7,28.5,68.4,82.2,16.0
EVT_00975,13.42,2031.0,0.0,1.0,60.5,31.1,55.5,75.2,89.0,84.1,39.0
EVT_01815,2.56,1075.3,4.2,47.9,48.5,23.7,73.4,32.5,97.6,87.3,24.0
EVT_01002,23.26,1089.6,2.69,50.9,61.7,22.7,60.8,22.7,90.9,85.7,
EVT_01530,2.04,722.0,4.44,,54.0,24.1,82.6,21.0,93.0,74.2,27.0
EVT_00140,9.09,2014.1,0.0,3.7,68.5,,59.8,48.5,80.3,75.2,33.0
EVT_00879,11.15,1779.3,0.0,0.9,52.0,29.7,62.8,81.6,67.9,92.6,65.0
EVT_01919,19.5,1340.1,0.0,14.8,38.8,29.7,65.9,15.9,86.2,82.8,0.0
EVT_01123,10.37,2624.2,0.0,28.1,59.3,33.6,67.3,67.4,95.5,86.3,38.0
EVT_01292,14.31,1874.5,0.0,1.8,61.4,31.6,50.4,75.9,79.9,73.9,32.0
EVT_01300,19.12,710.3,0.0,10.2,60.5,39.0,45.0,22.6,88.2,89.5,42.0
EVT_01370,19.32,1146.2,0.0,14.5,53.9,31.5,48.8,31.4,84.1,91.5,26.0
EVT_01754,22.95,741.5,0.0,21.4,49.3,28.2,,18.2,68.8,71.6,23.0
EVT_01028,8.54,2426.1,0.0,60.0,56.1,25.7,74.0,66.9,87.2,77.2,74.0
EVT_01451,19.88,830.3,0.0,2.3,44.3,23.1,,10.2,94.4,87.3,0.0
EVT_01365,22.64,712.0,2.58,23.8,,24.1,71.0,33.9,89.6,68.2,4.0
EVT_01968,4.58,1323.7,0.0,28.1,50.0,22.8,65.5,,82.6,,6.0
EVT_01427,16.82,2293.2,0.19,31.4,54.4,29.7,55.3,55.7,84.1,100.0,48.0
EVT_01389,8.44,2225.1,0.0,4.6,64.4,24.7,57.2,70.5,90.6,87.5,106.0
EVT_01957,18.11,2098.3,0.0,4.4,57.6,23.5,74.4,16.3,83.8,83.0,23.0
EVT_01418,16.87,786.8,14.53,66.9,53.9,25.3,80.2,48.8,86.3,76.8,0.0
EVT_01350,7.99,2243.2,3.89,38.5,58.2,23.4,63.4,47.1,83.2,82.6,37.0
EVT_00308,0.46,978.9,0.0,12.6,48.6,23.2,68.9,0.0,100.0,89.0,15.0
EVT_01228,10.57,2635.5,0.0,7.2,48.7,33.6,56.7,99.3,95.8,88.8,71.0
EVT_01382,8.34,2648.9,0.0,9.2,62.7,23.0,53.3,39.7,88.3,100.0,116.0
EVT_00755,16.31,1791.6,0.0,13.1,45.3,28.8,54.3,74.8,100.0,89.4,43.0
EVT_01506,14.3,2766.1,0.0,3.8,62.8,32.0,42.9,79.9,88.0,98.6,24.0
EVT_01406,9.08,,6.49,43.2,55.8,21.2,62.0,65.8,71.8,88.2,46.0
EVT_00069,17.83,1078.7,14.35,53.9,62.4,23.7,97.2,45.6,84.2,47.3,25.0
EVT_00459,17.85,1372.4,0.0,3.9,65.6,29.3,59.0,29.3,87.3,86.4,86.0
EVT_01404,7.21,2672.3,0.0,9.0,53.9,31.4,54.8,52.2,99.5,81.8,12.0
EVT_00134,9.43,2341.2,0.0,4.9,61.9,27.7,77.9,57.9,87.5,83.6,115.0
EVT_00700,7.36,2552.2,1.23,19.8,47.0,16.7,62.2,39.5,97.6,86.6,77.0
EVT_00743,8.9,2608.4,3.69,46.4,57.1,26.4,91.4,49.5,82.9,78.1,
EVT_01523,22.62,775.5,1.81,47.6,59.3,18.5,67.2,13.2,87.4,75.1,24.0
EVT_01867,1.56,1022.5,0.0,10.2,49.7,22.5,52.7,17.5,85.7,79.7,62.0
EVT_01253,10.0,2086.3,0.0,24.9,53.8,25.1,86.2,63.9,78.6,89.6,36.0
EVT_00301,17.61,2385.7,0.0,6.3,59.8,26.5,51.7,48.0,87.9,99.8,80.0
EVT_00144,17.35,1869.7,2.63,59.5,66.4,32.0,67.6,39.7,84.7,67.0,39.0
EVT_01314,3.34,867.5,0.0,,56.3,15.6,59.2,22.0,86.4,85.7,94.0
EVT_01198,19.89,882.4,1.91,50.0,43.4,27.6,72.8,41.7,83.6,73.1,74.0
EVT_00832,6.19,806.6,2.06,53.7,57.3,20.5,82.6,20.8,85.8,71.5,20.0
EVT_01977,5.8,853.7,0.11,35.0,58.0,27.2,70.5,17.1,81.4,85.6,22.0
EVT_01375,9.72,1780.5,8.11,60.0,71.7,21.6,77.6,82.1,80.7,75.9,66.0
EVT_00744,22.89,362.9,21.52,89.1,67.3,15.9,,5.9,82.6,77.8,43.0
EVT_00942,12.7,1926.6,1.05,39.3,67.9,33.3,81.6,86.9,87.0,92.8,102.0
EVT_01319,14.26,2048.1,2.42,27.9,61.3,35.2,78.3,81.1,91.9,89.5,15.0
EVT_01799,10.71,1509.6,8.6,46.2,70.0,21.8,66.8,66.1,82.5,70.1,105.0
EVT_01658,8.57,1956.4,0.0,4.9,48.8,26.5,69.5,76.1,74.4,88.4,45.0
EVT_01276,20.02,705.3,3.77,62.1,60.5,31.0,90.2,1.5,90.5,48.1,52.0
EVT_00202,16.67,2133.4,0.0,4.2,64.9,34.9,44.9,52.3,77.9,96.1,24.0
EVT_00965,7.13,1720.3,6.28,24.2,55.4,22.4,87.5,62.2,92.8,,2.0
EVT_00361,3.22,857.3,0.0,4.6,45.7,14.1,76.3,2.0,80.0,85.2,76.0
EVT_00838,18.43,2015.3,0.0,22.9,56.4,28.5,62.9,24.6,95.8,87.3,91.0
EVT_01850,7.94,1777.6,2.59,46.8,65.4,22.9,68.4,35.6,93.9,77.6,0.0
EVT_01455,13.24,2093.9,0.0,2.0,58.5,31.2,54.7,70.5,74.3,88.2,29.0
EVT_01174,16.65,1909.3,0.0,1.1,65.4,35.6,59.1,65.8,75.8,86.5,32.0
EVT_00248,20.09,981.6,,0.3,66.4,21.7,80.3,12.9,85.0,82.2,
EVT_01255,17.73,2182.6,0.0,11.1,62.9,30.3,54.7,37.0,89.5,79.0,74.0
EVT_00427,4.52,557.2,5.11,41.3,67.8,21.9,77.5,25.9,91.5,67.7,90.0
EVT_00214,16.13,1778.3,0.0,,46.6,26.2,56.2,57.0,88.9,94.8,28.0
EVT_00836,9.11,1658.5,0.0,5.9,53.8,28.9,61.2,70.1,91.6,83.8,65.0
EVT_00240,1.32,776.6,0.38,32.7,55.7,21.1,82.8,37.8,85.9,76.1,29.0
EVT_00377,6.85,2015.1,1.97,39.8,54.6,21.1,75.0,23.2,82.3,82.9,64.0
EVT_00253,8.68,2435.4,0.0,18.5,48.6,24.7,66.6,71.9,77.5,92.8,0.0
EVT_00464,7.26,1578.1,11.19,52.6,64.2,23.5,81.5,37.8,79.9,59.5,60.0
EVT_00061,11.51,2382.9,0.0,1.0,45.0,32.0,65.3,79.5,83.1,93.2,14.0
EVT_01131,23.75,970.3,5.7,33.9,58.2,20.9,75.4,36.1,88.3,87.3,28.0
EVT_00961,16.86,1733.7,3.0,39.4,53.7,22.7,86.5,45.9,87.9,71.4,52.0
EVT_00161,22.61,1069.1,0.18,41.2,42.2,25.1,82.4,24.3,83.1,86.5,17.0
EVT_00774,23.1,830.9,4.23,43.7,59.9,21.3,73.6,30.6,78.7,65.1,43.0
EVT_01237,21.69,1045.1,5.68,46.9,52.6,24.4,73.9,2.2,80.2,92.0,29.0
EVT_00713,6.52,1557.5,9.92,78.5,61.2,22.9,95.6,45.8,84.5,52.9,71.0
EVT_01301,3.07,841.5,0.0,12.2,53.3,24.4,67.2,12.2,81.9,66.9,35.0
EVT_01805,13.4,1228.7,14.35,72.6,59.5,26.1,86.8,100.0,90.3,60.3,9999.0
EVT_01565,13.32,2059.5,0.84,29.6,51.6,31.8,71.9,99.9,84.1,100.0,62.0
EVT_00574,8.72,1883.1,0.67,43.9,53.7,29.5,81.9,51.3,80.5,88.0,99.0
EVT_01092,12.81,2530.7,0.0,0.5,56.1,24.1,60.3,91.0,80.1,98.6,58.0
EVT_00657,13.28,2384.1,0.16,13.7,52.2,29.7,74.7,92.3,91.0,87.9,10.0
EVT_01796,8.46,1951.7,3.98,49.1,55.9,26.7,87.8,57.7,70.8,79.2,20.0
EVT_00906,8.76,2198.6,0.1,26.6,63.1,26.9,51.4,53.9,84.4,86.8,60.0
EVT_00678,19.33,750.7,0.9,28.6,49.2,35.0,57.2,14.7,78.3,80.7,28.0
EVT_01054,14.66,2039.3,0.0,4.3,54.4,27.2,62.0,84.5,89.6,86.5,45.0
EVT_00887,3.04,628.6,0.0,1.3,49.6,14.6,75.3,31.7,81.2,95.6,50.0
EVT_01325,8.33,1935.5,0.0,11.4,67.9,18.7,69.1,50.7,86.0,78.7,48.0
EVT_00454,9.84,2169.5,1.96,49.0,55.9,31.0,63.9,82.9,81.3,,42.0
EVT_01807,9.45,2926.6,0.0,20.4,55.5,28.6,55.9,62.7,76.4,86.4,20.0
EVT_00988,22.75,1467.7,,27.6,48.8,21.4,76.8,1.7,79.8,65.4,15.0
EVT_01522,9.95,1894.3,0.86,22.4,53.3,31.0,75.2,60.7,78.1,90.3,23.0
EVT_00751,8.18,2094.0,0.2,39.5,59.3,20.2,69.0,63.3,93.4,90.0,75.0
EVT_00994,12.03,1507.6,9.22,37.5,76.3,28.1,70.6,100.0,86.5,66.0,26.0
EVT_01052,10.85,1896.3,3.93,43.3,57.7,25.8,62.5,82.5,88.7,64.7,48.0
EVT_00871,8.8,2029.5,0.22,50.5,69.4,21.5,80.8,50.7,79.1,82.3,0.0
EVT_00351,9.7,2049.8,0.0,5.2,54.2,29.2,,73.3,94.5,84.8,12.0
EVT_00745,11.26,2496.5,0.0,0.1,62.3,30.0,68.8,66.8,79.7,89.9,50.0
EVT_00180,17.98,1414.5,10.46,52.9,75.8,27.5,83.7,,80.0,67.7,65.0
EVT_01440,6.6,2533.0,0.0,3.4,46.5,29.1,73.6,23.0,90.3,77.3,41.0
EVT_01675,20.62,1066.3,5.4,49.6,53.7,27.2,83.9,7.1,88.8,86.8,35.0
EVT_01824,22.85,802.7,10.5,61.9,50.7,25.6,74.3,32.3,74.5,61.7,22.0
EVT_00630,21.7,1278.8,2.87,53.0,46.3,19.3,77.6,18.0,91.9,74.7,22.0
EVT_00043,5.98,1212.3,0.0,3.0,53.5,27.9,42.7,4.9,81.9,85.7,38.0
EVT_01013,9.46,1527.2,6.22,54.2,65.7,28.8,74.5,72.0,82.0,72.9,42.0
EVT_01961,23.26,1631.4,0.0,17.8,54.5,22.0,73.1,12.8,83.0,68.6,14.0
EVT_00733,16.77,1701.6,7.81,65.8,67.8,25.0,81.6,48.7,71.2,80.7,70.0
EVT_01227,20.88,1028.6,0.0,7.4,42.4,28.3,59.9,20.9,75.8,80.7,8.0
EVT_01442,6.48,2087.4,0.0,3.5,52.2,21.5,62.9,42.1,94.1,89.9,58.0
EVT_01935,1.75,616.7,9.04,57.5,57.2,16.8,90.3,26.4,82.0,63.5,18.0
EVT_01062,18.63,2697.5,0.0,1.0,55.4,26.1,48.5,22.7,95.5,87.5,50.0
EVT_00203,14.91,1514.3,10.52,69.6,54.1,27.3,82.0,81.6,100.0,57.1,41.0
EVT_01135,16.25,1779.7,3.14,59.8,49.6,32.7,67.5,61.4,81.5,70.6,25.0
EVT_00496,10.25,2305.7,0.0,6.3,63.5,25.1,46.1,85.9,80.5,80.1,60.0
EVT_00428,16.48,1891.9,8.1,37.0,63.7,26.3,95.6,51.2,85.0,84.2,80.0
EVT_D0019,1.44,,0.0,10.3,59.3,22.4,50.8,14.4,71.8,94.0,46.0
EVT_01287,15.87,2466.4,0.0,3.5,54.9,38.2,49.4,62.8,78.6,90.5,27.0
EVT_01817,2.78,911.3,0.2,11.1,52.0,22.1,53.6,3.6,76.2,82.5,30.0
EVT_01873,18.67,1633.0,2.6,36.4,64.2,30.0,45.8,26.0,91.7,85.8,61.0
EVT_01715,5.66,1024.6,0.0,4.8,53.9,21.8,59.7,22.0,93.4,100.0,18.0
EVT_01864,22.49,868.3,0.0,12.9,49.4,23.7,73.3,23.2,82.1,91.0,1.0
EVT_00128,22.5,874.2,0.1,39.1,48.8,18.7,60.8,27.8,98.5,84.3,37.0
EVT_00172,10.2,2243.1,1.22,5.0,56.7,30.2,62.8,89.2,83.8,94.5,15.0
EVT_01933,12.51,2400.9,0.0,,58.6,31.0,59.2,69.4,95.2,95.9,
EVT_01642,7.85,1896.9,0.0,8.0,44.1,27.9,50.4,59.5,82.4,,26.0
EVT_01072,18.19,1652.4,4.47,45.0,48.9,28.8,81.3,30.0,81.9,72.6,36.0
EVT_00046,10.28,2108.2,0.0,1.6,67.6,28.8,67.7,70.2,84.6,85.0,28.0
EVT_01145,17.88,2375.3,0.0,7.2,52.6,29.4,66.7,45.5,69.0,100.0,58.0
EVT_01971,22.92,1410.1,0.0,7.9,53.8,17.3,85.7,20.4,82.7,77.1,27.0
