event_id,vehicle_count,avg_vehicle_speed_kmph,road_occupancy_pct,pedestrian_count,time_of_day_hr,visibility_m,rain_intensity_mmhr,signal_wait_time_s,road_wetness_pct,incident_distance_m,noise_level_db,ambient_temperature_c,humidity_pct,camera_exposure_score,camera_focus_score,lane_marking_visibility_pct,label
EVT_00659,51,26.6,87.7,7,17.71,2100.0,0.0,110,3.5,226.7,61.4,24.0,64.7,63.2,85.7,92.4,Heavy_Traffic
EVT_00660,24,58.3,35.2,4,23.12,750.6,0.0,27,24.0,299.0,66.3,18.8,70.6,23.0,91.0,100.0,Free_Flow
EVT_00661,35,14.1,41.5,23,17.34,1227.3,17.42,109,66.2,5.1,68.6,26.4,86.3,38.4,77.7,77.0,Incident
EVT_00662,1,43.1,9.4,1,22.47,1461.3,0.0,14,13.2,79.5,45.8,24.8,49.1,26.6,87.9,63.8,Free_Flow
EVT_00663,0,18.4,48.5,2,1.91,1226.0,0.0,0,21.9,4.2,42.0,22.7,70.2,22.2,92.1,76.3,Incident
EVT_00664,4,32.7,5.1,1,23.2,894.9,3.51,10,44.3,97.8,55.4,17.1,69.6,8.4,86.3,70.9,Low_Activity
EVT_00665,50,31.8,60.0,3,6.43,1814.9,3.99,60,23.0,254.4,58.6,20.6,69.9,13.3,87.7,89.5,Heavy_Traffic
EVT_00666,18,37.8,47.1,2,5.79,914.8,0.1,7,23.1,279.6,44.1,26.1,74.6,31.4,91.1,72.3,Free_Flow
EVT_00667,46,19.7,40.9,3,4.59,910.4,0.0,33,8.6,3.7,68.7,22.3,75.5,13.0,94.0,93.2,Incident
EVT_00668,15,46.9,37.1,7,15.0,1697.0,9.31,30,44.5,403.8,64.7,31.9,87.6,57.8,82.3,68.4,Free_Flow
EVT_00669,56,36.4,70.7,3,8.27,2618.2,0.0,64,22.7,217.2,65.4,20.3,70.8,49.6,81.6,87.0,Heavy_Traffic
EVT_00670,20,52.4,43.4,2,22.34,782.2,4.74,2,44.4,45.7,64.1,19.7,82.0,27.2,77.2,73.8,Free_Flow
EVT_00671,24,26.2,49.5,11,20.5,1047.3,4.23,50,36.3,127.1,56.8,21.2,71.4,6.0,87.1,86.3,Pedestrian_Event
EVT_00672,12,41.3,35.8,38,18.75,1655.1,4.4,14,43.8,62.7,59.9,27.1,73.9,22.4,84.9,78.1,Pedestrian_Event
EVT_00673,2,0.0,37.1,4,2.2,695.2,10.65,43,52.2,7.4,53.7,18.5,89.5,17.8,84.6,75.6,Incident
EVT_00674,21,49.1,38.7,3,22.87,833.6,0.5,29,64.0,228.2,61.2,19.8,80.3,40.4,85.8,89.6,Free_Flow
EVT_00675,45,15.1,54.3,9,9.86,2275.1,3.24,69,40.9,5.1,62.3,23.1,86.2,74.2,92.7,75.3,Free_Flow
EVT_00676,8,52.6,35.3,1,5.09,667.8,0.0,20,4.3,129.1,51.6,18.0,54.1,13.4,91.7,82.1,Free_Flow
EVT_00677,9,23.9,23.1,19,10.88,2556.4,0.0,72,60.0,110.8,43.9,26.3,56.2,64.6,91.0,68.7,Free_Flow
EVT_00678,6,53.3,17.8,3,19.33,750.7,0.9,28,28.6,106.3,49.2,35.0,57.2,14.7,78.3,80.7,Low_Activity
EVT_00679,6,51.4,0.0,0,2.87,1482.3,0.0,13,13.8,50.5,43.9,16.7,74.8,25.3,87.1,80.9,Low_Activity
EVT_00680,28,25.3,68.4,7,18.62,1780.2,2.7,84,56.1,53.5,63.2,30.3,73.8,17.4,99.6,68.9,Heavy_Traffic
EVT_00681,20,31.6,30.6,3,14.08,1649.3,9.54,23,49.1,114.6,56.6,27.9,72.2,72.6,93.5,59.4,Free_Flow
EVT_00682,38,16.6,43.3,2,20.72,1255.2,0.0,80,1.4,367.0,67.8,29.0,70.9,9.3,81.7,80.2,Heavy_Traffic
EVT_00683,41,27.6,65.3,11,15.84,1655.8,2.74,37,47.7,52.0,66.4,31.4,70.1,65.8,87.0,74.7,Heavy_Traffic
EVT_00684,0,9.2,27.8,10,18.17,1935.4,1.41,33,42.2,57.5,48.9,26.0,56.3,19.6,84.2,74.6,Incident
EVT_00685,33,23.6,58.4,10,10.06,1974.6,0.0,106,0.8,3.6,63.1,32.6,60.2,73.8,84.2,97.0,Incident
EVT_00686,7,50.8,40.4,3,12.41,2505.1,0.0,20,5.6,166.7,57.0,27.7,46.4,87.7,79.1,94.2,Heavy_Traffic
EVT_00687,29,17.9,29.9,21,7.83,2299.0,1.36,35,55.0,336.2,56.8,19.9,66.8,62.6,84.7,79.9,Pedestrian_Event
EVT_00688,37,20.4,72.1,4,18.71,2305.5,1.12,13,18.7,257.7,55.7,33.3,70.5,13.7,85.7,90.4,Heavy_Traffic
EVT_00689,12,45.8,39.1,2,21.03,885.6,0.0,13,23.5,108.4,47.9,28.0,57.6,22.4,80.2,67.0,Free_Flow
EVT_00690,20,30.0,17.2,6,13.13,2006.2,0.0,34,3.1,2.0,58.8,39.1,60.8,69.6,85.3,93.2,Incident
EVT_00691,29,26.9,18.4,33,16.93,2074.7,4.63,38,30.0,154.6,58.8,28.7,59.7,50.5,81.5,89.4,Pedestrian_Event
EVT_00692,14,44.6,60.0,9,16.48,2339.3,0.0,27,11.3,137.6,49.3,30.8,66.4,39.2,88.2,100.0,Pedestrian_Event
EVT_00693,18,7.7,29.6,8,17.16,1017.3,20.44,40,80.3,2.0,63.7,31.7,100.0,58.4,78.8,51.4,Incident
EVT_00694,36,10.1,56.1,3,12.02,1857.5,5.39,94,48.6,42.5,68.4,26.4,62.1,92.1,96.4,94.2,Heavy_Traffic
EVT_00695,27,15.4,61.7,6,9.95,1312.3,9.38,53,48.6,72.2,60.0,22.5,63.6,67.5,79.6,86.3,Pedestrian_Event
EVT_00696,0,18.1,28.7,15,9.28,2231.1,0.0,35,4.0,207.6,42.9,22.5,71.0,81.0,84.1,91.2,Pedestrian_Event
EVT_00697,27,41.7,51.9,7,10.19,1854.7,0.0,32,0.7,362.2,63.0,24.4,71.0,80.5,95.0,100.0,Free_Flow
EVT_00698,28,28.7,57.0,25,20.32,767.6,8.87,26,32.2,332.2,60.2,27.0,75.7,13.3,82.2,86.3,Pedestrian_Event
EVT_00699,23,19.0,31.5,11,18.97,2592.4,0.0,0,10.9,94.5,65.7,30.3,67.6,20.0,84.4,84.5,Heavy_Traffic
EVT_00700,10,11.0,56.9,5,7.36,2552.2,1.23,77,19.8,22.5,47.0,16.7,62.2,39.5,97.6,86.6,Incident
EVT_00701,5,16.6,1.3,0,5.62,1441.8,2.6,17,45.2,73.1,44.1,23.6,79.8,20.1,79.0,79.6,Low_Activity
EVT_00702,6,66.5,23.3,7,22.05,815.6,0.81,23,31.9,38.7,43.2,23.5,66.4,21.6,84.0,82.0,Free_Flow
EVT_00703,35,12.3,72.5,3,21.86,374.0,19.97,21,100.0,5.6,62.7,25.5,95.6,25.5,83.4,40.7,Incident
EVT_00704,29,11.6,25.8,9,15.47,1782.9,7.72,99,43.7,2.3,65.9,31.7,57.4,63.7,79.5,80.3,Incident
EVT_00705,32,28.5,41.4,11,21.4,1032.3,0.0,3,10.8,438.7,53.4,34.1,56.8,23.1,87.8,89.9,Heavy_Traffic
EVT_00706,41,19.8,67.2,7,18.16,2153.8,2.08,86,45.7,269.4,64.3,27.2,78.0,14.3,92.1,83.0,Heavy_Traffic
EVT_00707,33,0.3,40.0,6,2.99,983.4,0.0,57,0.3,29.2,62.7,19.7,63.8,11.4,87.8,85.5,Incident
EVT_00708,29,16.6,64.6,25,6.76,1823.8,0.52,104,28.5,214.2,64.9,22.3,70.6,30.0,93.5,94.9,Heavy_Traffic
EVT_00709,13,3.0,26.0,9,12.02,2460.8,0.0,93,4.9,2.6,44.8,32.8,59.3,86.4,77.1,98.9,Incident
EVT_00710,4,39.4,19.4,1,23.33,811.7,0.0,26,10.6,289.3,39.6,22.3,64.5,8.1,79.5,98.8,Low_Activity
EVT_00711,12,43.8,11.5,4,10.21,2239.0,0.0,23,11.9,498.0,55.4,25.2,80.9,96.8,82.2,100.0,Low_Activity
EVT_00712,3,59.8,6.1,0,3.86,1120.8,0.0,10,8.7,89.9,41.6,24.0,68.3,0.0,84.1,72.5,Low_Activity
EVT_00713,26,19.0,60.7,26,6.52,1557.5,9.92,71,78.5,72.8,61.2,22.9,95.6,45.8,84.5,52.9,Pedestrian_Event
EVT_00714,14,52.4,60.4,2,5.04,1667.9,0.0,20,16.2,114.7,53.6,18.8,67.9,14.2,78.5,83.8,Free_Flow
EVT_00715,26,21.7,67.4,7,8.43,2228.6,2.86,19,38.7,384.7,54.6,19.5,70.5,73.2,95.1,92.2,Heavy_Traffic
EVT_00716,26,32.1,31.7,6,21.4,1170.2,0.0,19,1.4,177.2,63.7,20.3,68.3,40.5,89.6,97.0,Free_Flow
EVT_00717,18,28.9,49.7,10,15.8,2044.1,0.0,18,0.4,190.1,53.0,35.1,62.2,62.3,89.8,96.5,Heavy_Traffic
EVT_00718,6,60.3,9.9,0,3.34,1266.9,1.02,0,40.8,91.4,47.3,17.0,80.1,21.1,73.6,91.5,Low_Activity
EVT_00719,3,30.0,20.8,4,13.62,2430.2,0.0,10,20.4,229.7,61.4,34.5,61.7,100.0,86.9,94.3,Low_Activity
EVT_00720,22,34.9,38.6,5,10.29,1789.4,0.0,23,13.1,423.5,56.7,25.7,55.7,74.5,91.8,100.0,Free_Flow
EVT_00721,40,13.8,91.0,20,7.48,1451.3,14.52,106,51.7,342.6,79.9,13.9,81.1,43.7,94.7,69.6,Heavy_Traffic
EVT_00722,24,13.9,36.9,1,5.76,1388.0,0.0,63,13.4,6.7,54.4,23.5,58.1,45.7,71.5,89.3,Incident
EVT_00723,8,45.4,11.0,4,10.37,1961.8,0.0,0,2.2,308.9,61.5,25.1,61.1,70.1,88.8,100.0,Free_Flow
EVT_00724,6,64.3,4.3,0,15.7,1926.4,0.0,14,2.5,495.9,49.9,34.1,53.8,56.7,91.3,83.7,Free_Flow
EVT_00725,45,10.6,48.0,6,19.23,879.0,0.0,48,9.2,35.4,62.4,25.8,51.8,22.6,86.6,78.3,Heavy_Traffic
EVT_00726,16,13.7,54.6,8,7.76,2028.8,3.07,38,32.2,18.1,47.3,22.7,72.8,31.0,83.0,67.5,Incident
EVT_00727,49,17.0,64.3,8,9.29,2511.5,0.0,30,10.6,88.1,61.4,23.8,61.5,76.6,85.7,90.2,Heavy_Traffic
EVT_00728,42,15.4,28.2,6,11.09,2204.2,0.0,35,12.4,29.5,57.8,25.0,75.0,89.5,83.9,93.4,Incident
EVT_00729,3,76.8,4.6,1,5.8,1154.9,0.0,18,1.2,52.8,52.0,17.5,63.8,32.1,91.6,88.3,Low_Activity
EVT_00730,24,14.9,39.0,7,20.08,882.8,0.0,55,0.5,36.0,51.3,23.1,65.5,30.0,86.1,100.0,Heavy_Traffic
EVT_00731,30,58.1,20.3,0,20.83,1209.5,0.0,24,8.7,319.6,51.0,26.7,54.7,32.6,100.0,82.7,Pedestrian_Event
EVT_00732,1,16.6,96.3,4,1.65,553.4,7.71,53,41.9,16.2,51.9,21.1,76.8,10.8,82.5,74.8,Incident
EVT_00733,19,32.1,50.3,10,16.77,1701.6,7.81,70,65.8,214.9,67.8,25.0,81.6,48.7,71.2,80.7,Pedestrian_Event
EVT_00734,49,7.2,59.3,6,17.61,1721.0,4.96,59,42.9,101.9,60.2,25.3,84.9,31.6,88.7,78.8,Heavy_Traffic
EVT_00735,8,36.0,8.8,2,19.92,1141.4,2.96,16,33.5,52.3,47.6,31.7,75.8,23.9,85.3,94.5,Low_Activity
EVT_00736,40,35.2,72.3,5,7.2,2295.0,0.0,49,6.1,49.0,57.9,21.8,59.1,36.0,78.4,86.4,Heavy_Traffic
EVT_00737,21,52.1,36.8,3,16.72,2453.5,0.0,40,4.3,412.4,54.7,35.2,37.0,72.6,76.0,96.0,Free_Flow
EVT_00738,17,32.2,39.1,3,21.86,612.8,0.0,31,0.4,392.6,44.4,26.2,68.7,17.0,73.4,91.0,Free_Flow
EVT_00739,12,42.9,19.5,7,16.63,2122.2,0.0,47,2.7,87.9,61.1,30.0,55.6,58.3,78.4,96.3,Free_Flow
EVT_00740,10,38.6,40.8,3,10.95,1600.7,3.46,12,49.1,76.3,54.0,30.0,64.7,90.8,96.3,90.4,Free_Flow
EVT_00741,5,73.6,4.2,0,23.92,1035.9,0.0,19,2.2,408.1,59.1,21.0,66.0,37.5,79.6,88.4,Low_Activity
EVT_00742,22,26.9,40.6,9,19.84,986.7,2.97,9,34.9,48.1,56.3,26.8,66.1,29.6,90.0,91.0,Incident
EVT_00743,10,31.0,35.6,9,8.9,2608.4,3.69,34,46.4,63.5,57.1,26.4,91.4,49.5,82.9,78.1,Free_Flow
EVT_00744,43,11.3,61.5,3,22.89,362.9,21.52,43,89.1,43.2,67.3,15.9,100.0,5.9,82.6,77.8,Incident
EVT_00745,37,46.0,59.2,7,11.26,2496.5,0.0,50,0.1,331.0,62.3,30.0,68.8,66.8,79.7,89.9,Heavy_Traffic
EVT_00746,55,17.8,62.2,6,10.1,2433.2,0.0,63,0.1,156.2,66.8,28.5,56.8,96.8,89.2,100.0,Heavy_Traffic
EVT_00747,11,70.3,21.1,0,23.71,1152.1,0.0,21,24.7,48.7,68.9,32.4,65.4,11.8,80.0,100.0,Low_Activity
EVT_00748,20,20.3,56.0,8,12.99,2275.0,1.1,0,23.9,75.8,53.9,26.0,52.4,100.0,89.5,87.4,Pedestrian_Event
EVT_00749,17,22.9,80.3,7,16.77,2313.6,1.36,47,43.0,330.7,47.5,37.3,58.4,54.4,72.8,96.8,Heavy_Traffic
EVT_00750,17,34.4,66.4,27,13.47,1767.8,12.69,29,61.3,83.2,65.3,34.4,83.1,93.1,100.0,78.7,Pedestrian_Event
EVT_00751,37,19.2,42.7,6,8.18,2094.0,0.2,75,39.5,182.9,59.3,20.2,69.0,63.3,93.4,90.0,Heavy_Traffic
EVT_00752,21,17.5,43.7,9,19.48,702.9,13.18,54,60.5,70.8,51.7,27.3,80.4,26.8,86.7,51.9,Heavy_Traffic
EVT_00753,42,26.3,60.1,5,10.59,1968.2,3.34,52,44.1,58.0,69.3,27.3,75.1,61.4,84.6,100.0,Heavy_Traffic
EVT_00754,31,17.5,59.5,4,14.85,1408.4,0.0,35,0.1,70.3,62.3,29.5,61.2,74.5,77.7,89.4,Heavy_Traffic
EVT_00755,22,17.5,58.6,9,16.31,1791.6,0.0,43,13.1,2.6,45.3,28.8,54.3,74.8,100.0,89.4,Incident
EVT_00756,6,35.5,43.7,6,8.21,1842.0,4.11,0,38.0,92.2,57.2,27.1,85.0,59.0,96.1,77.7,Free_Flow
EVT_00757,1,9.7,45.8,15,13.19,1350.6,11.96,20,65.3,3.4,51.7,31.9,78.3,76.4,75.4,58.0,Incident
EVT_00758,40,25.1,59.5,4,16.35,2250.2,0.0,75,27.9,170.5,71.1,33.7,72.3,74.1,97.0,95.9,Heavy_Traffic
EVT_00759,24,16.6,25.9,6,8.15,2544.1,0.0,52,8.9,35.5,50.9,18.4,70.7,53.9,80.6,81.4,Heavy_Traffic
EVT_00760,17,44.8,26.9,4,12.62,2618.1,0.0,25,0.2,435.0,52.0,29.4,56.4,100.0,93.7,93.6,Free_Flow
EVT_00761,16,35.8,20.8,17,18.32,1698.0,8.49,5,51.0,41.3,60.6,29.2,73.2,42.1,93.7,75.5,Pedestrian_Event
EVT_00762,31,21.9,60.8,4,20.63,996.2,0.0,71,4.1,256.8,57.2,31.7,58.7,17.6,87.1,62.4,Heavy_Traffic
EVT_00763,7,31.0,12.6,2,19.87,1189.1,0.0,23,5.2,90.6,43.7,27.9,69.7,23.9,88.3,88.1,Low_Activity
EVT_00764,6,41.1,2.6,1,6.2,1840.1,0.94,19,49.2,77.3,48.4,19.6,59.1,52.1,82.6,75.1,Low_Activity
EVT_00765,14,41.1,11.9,3,2.56,891.2,0.0,21,0.7,251.8,49.6,19.6,60.7,10.0,82.2,94.2,Low_Activity
EVT_00766,29,28.1,66.4,5,18.11,1981.7,0.0,62,19.3,140.7,55.0,32.9,38.7,50.1,93.9,82.9,Heavy_Traffic
EVT_00767,37,18.9,75.0,7,7.44,2353.9,0.0,64,4.0,114.5,67.8,22.8,70.9,54.9,90.1,91.1,Heavy_Traffic
EVT_00768,25,15.3,77.9,3,8.66,1995.5,0.17,18,43.3,263.5,48.5,29.1,64.9,55.3,94.7,75.1,Heavy_Traffic
EVT_00769,18,38.3,30.6,7,13.48,2008.8,0.0,33,55.9,68.9,55.9,31.0,48.9,57.5,83.6,85.7,Free_Flow
EVT_00770,13,43.5,34.5,10,10.18,2478.8,0.0,5,9.0,58.6,54.3,29.7,60.0,79.1,94.3,88.6,Free_Flow
EVT_00771,23,16.8,23.1,3,14.4,2134.6,7.13,50,67.9,112.4,54.8,33.0,81.5,81.5,80.2,79.5,Free_Flow
EVT_00772,25,25.8,56.3,6,17.23,2090.2,0.0,61,12.1,122.9,56.0,32.8,60.8,55.3,83.2,85.7,Heavy_Traffic
EVT_00773,30,8.3,53.7,10,7.74,1856.3,7.54,69,41.6,57.4,57.0,25.0,81.6,52.4,87.0,79.0,Heavy_Traffic
EVT_00774,11,49.1,22.1,3,23.1,830.9,4.23,43,43.7,168.0,59.9,21.3,73.6,30.6,78.7,65.1,Free_Flow
EVT_00775,13,15.8,60.8,8,17.35,896.1,12.11,79,49.5,25.9,58.1,30.0,71.6,53.1,92.0,68.5,Incident
EVT_00776,47,13.1,66.0,14,9.56,2361.6,0.0,76,8.8,277.9,60.3,26.9,60.8,82.8,82.7,96.6,Heavy_Traffic
EVT_00777,4,19.3,3.2,1,15.57,2799.8,0.0,0,12.9,62.6,48.6,25.1,58.3,63.6,83.3,86.8,Low_Activity
EVT_00778,6,19.8,6.4,0,23.63,890.6,0.0,18,0.1,346.3,51.8,21.2,58.1,0.0,91.2,83.3,Low_Activity
EVT_00779,17,36.2,31.7,2,23.5,1261.7,0.0,15,6.5,54.7,44.0,26.6,64.0,17.4,88.9,78.9,Free_Flow
EVT_00780,36,15.5,55.1,6,21.33,1177.5,2.12,9,39.3,118.3,62.4,29.7,63.6,2.4,87.8,75.4,Heavy_Traffic
EVT_00781,12,47.4,33.1,1,5.89,641.5,5.15,25,42.2,312.4,58.2,18.8,64.0,24.1,84.3,88.5,Free_Flow
EVT_00782,35,11.0,88.3,6,18.08,2452.5,0.0,69,4.6,105.8,56.5,31.9,58.0,19.8,92.6,96.2,Heavy_Traffic
EVT_00783,26,21.6,29.0,31,11.82,1678.1,0.0,60,2.8,125.1,59.8,31.7,53.4,72.5,74.1,88.3,Free_Flow
EVT_00784,42,21.1,74.1,4,18.61,1617.0,0.0,16,3.4,77.7,59.8,32.5,52.3,27.2,87.8,89.1,Heavy_Traffic
EVT_00785,2,15.6,36.6,43,15.01,2587.2,0.0,36,21.7,334.2,49.3,32.7,60.7,56.4,65.7,100.0,Pedestrian_Event
EVT_00786,30,2.4,42.8,29,18.68,1964.2,2.4,60,29.8,297.9,62.1,19.4,84.8,28.2,96.0,73.9,Pedestrian_Event
EVT_00787,23,23.9,48.7,1,22.95,1077.9,0.8,27,39.4,139.7,63.9,12.3,71.8,14.7,83.2,70.2,Free_Flow
EVT_00788,36,14.7,73.1,3,9.33,2361.2,0.0,75,4.5,214.7,57.5,24.0,68.4,66.8,96.7,100.0,Heavy_Traffic
EVT_00789,11,43.9,36.8,9,7.01,2029.2,0.0,10,5.4,382.5,61.1,25.1,61.8,30.1,80.6,91.2,Free_Flow
EVT_00790,18,5.0,22.5,4,9.71,2878.5,0.0,30,3.9,12.4,52.1,28.7,59.6,74.7,90.4,77.9,Incident
EVT_00791,40,23.9,34.5,3,21.07,1043.3,0.0,114,3.9,131.6,52.5,25.5,66.6,23.3,86.7,95.1,Heavy_Traffic
EVT_00792,22,22.8,59.2,1,4.51,714.7,0.38,71,22.7,6.0,57.2,24.9,78.1,42.8,99.0,85.3,Incident
EVT_00793,22,21.5,33.5,6,18.11,1659.1,0.0,65,1.4,75.0,43.2,31.2,63.2,30.2,69.0,91.2,Incident
EVT_00794,42,14.7,81.5,6,20.96,719.4,0.0,110,8.4,39.2,61.6,24.7,70.5,10.8,86.2,73.6,Heavy_Traffic
EVT_00795,2,50.9,14.0,1,2.4,1413.7,0.3,4,38.1,163.6,47.2,20.1,77.6,22.3,84.2,82.6,Low_Activity
EVT_00796,5,47.8,35.3,7,19.9,636.4,0.0,34,0.9,57.4,45.5,30.9,43.3,23.1,69.5,80.6,Free_Flow
EVT_00797,10,39.3,35.9,1,5.32,1019.5,0.0,8,4.0,54.5,50.3,25.0,66.4,4.8,83.3,77.8,Free_Flow
EVT_00798,22,35.8,33.4,6,7.56,2699.5,0.0,37,4.2,37.6,60.8,27.6,53.0,38.4,99.1,90.7,Free_Flow
EVT_00799,50,20.2,100.0,2,10.46,2405.6,0.0,53,15.7,57.2,76.2,31.3,64.8,68.2,87.4,79.9,Heavy_Traffic
EVT_00800,30,15.4,41.9,6,20.28,649.5,6.36,0,41.9,408.5,60.7,23.2,91.8,24.2,93.0,78.3,Heavy_Traffic
EVT_00801,14,54.8,34.2,6,18.81,2238.6,0.0,9,10.3,238.9,69.6,28.5,66.1,10.2,93.2,73.5,Free_Flow
EVT_00802,37,11.6,41.4,6,15.65,1694.7,5.18,58,52.4,2.6,60.5,29.5,84.3,73.8,82.3,69.0,Incident
EVT_00803,18,64.4,14.5,2,13.33,2204.1,6.75,44,58.9,289.4,59.9,28.1,73.3,74.4,96.1,88.6,Free_Flow
EVT_00804,24,58.8,22.0,2,19.0,2776.3,0.0,33,5.3,325.8,63.1,25.8,51.9,25.7,97.3,90.9,Free_Flow
EVT_00805,22,49.5,22.5,15,17.49,2308.0,0.0,16,4.3,40.6,59.3,23.6,55.7,33.9,89.3,81.3,Low_Activity
EVT_00806,16,52.3,23.3,2,5.01,884.5,1.16,10,40.5,329.2,55.3,22.8,75.2,18.2,77.6,72.4,Free_Flow
EVT_00807,18,36.4,42.9,23,13.86,2487.4,0.0,0,1.9,181.1,50.5,30.2,60.8,79.4,88.1,85.2,Pedestrian_Event
EVT_00808,6,36.4,58.9,35,7.27,1424.7,4.12,47,37.8,302.6,51.1,17.8,63.3,47.6,90.0,100.0,Pedestrian_Event
EVT_00809,3,60.6,8.4,3,18.96,2044.8,5.02,11,31.5,399.4,54.1,28.3,78.7,30.7,86.1,92.8,Free_Flow
EVT_00810,15,70.2,20.3,2,22.64,1306.3,0.0,8,4.1,202.7,41.8,20.0,60.0,29.4,78.3,76.5,Low_Activity
EVT_00811,4,29.7,27.3,8,15.05,1790.3,0.0,50,1.7,237.6,54.9,34.5,50.2,72.3,89.7,87.2,Pedestrian_Event
EVT_00812,4,47.1,4.1,0,3.49,1103.8,0.0,20,8.0,87.7,51.6,23.8,53.4,23.4,85.3,92.6,Low_Activity
EVT_00813,5,49.4,8.5,2,23.38,948.6,0.0,0,8.2,127.6,54.5,28.5,48.5,6.8,88.2,90.6,Low_Activity
EVT_00814,32,6.8,32.0,32,7.78,545.0,25.17,48,90.1,217.2,69.9,21.3,100.0,52.4,75.9,61.0,Free_Flow
EVT_00815,2,45.6,22.8,0,23.06,672.1,0.0,12,22.3,491.5,49.5,31.6,63.9,26.9,94.7,87.6,Low_Activity
EVT_00816,10,27.6,62.7,19,7.71,2315.4,0.0,79,1.9,382.8,51.2,24.6,60.5,28.7,92.6,100.0,Pedestrian_Event
EVT_00817,19,19.1,68.3,7,18.45,1638.8,0.1,63,38.4,58.8,43.8,30.0,68.7,39.0,83.3,93.1,Incident
EVT_00818,21,27.1,27.1,5,16.63,2311.2,0.0,18,1.4,260.2,54.9,31.6,54.3,47.8,83.3,88.7,Free_Flow
EVT_00819,6,45.4,0.0,2,4.08,1026.1,0.0,0,7.3,51.0,53.9,17.0,83.4,19.9,86.7,77.8,Low_Activity
EVT_00820,9,28.4,58.1,22,9.69,1943.4,0.0,36,17.9,317.1,53.0,22.8,56.8,81.2,83.9,86.3,Pedestrian_Event
EVT_00821,16,42.0,30.5,5,5.32,776.4,12.46,24,60.1,36.2,59.7,25.2,73.7,32.6,80.7,77.2,Free_Flow
EVT_00822,33,12.8,49.1,4,20.56,999.1,0.0,72,0.7,314.8,60.1,25.9,71.3,10.6,89.4,75.6,Heavy_Traffic
EVT_00823,8,50.9,27.0,2,21.1,900.4,0.0,38,7.3,211.1,65.1,26.7,62.3,7.6,95.7,79.4,Free_Flow
EVT_00824,35,13.9,41.4,7,16.36,2166.7,0.28,107,5.0,116.7,66.2,31.5,66.6,42.3,88.6,80.8,Incident
EVT_00825,40,30.1,52.0,5,9.92,1597.2,0.0,28,10.2,70.6,61.9,26.8,59.7,69.1,87.3,93.2,Heavy_Traffic
EVT_00826,19,12.5,75.4,20,9.82,1766.3,2.19,57,32.5,94.4,56.1,34.1,66.1,65.2,81.6,85.4,Heavy_Traffic
EVT_00827,10,46.2,32.2,3,11.32,1470.7,3.66,9,43.7,62.2,54.1,23.6,77.4,95.9,83.0,96.6,Free_Flow
EVT_00828,7,51.0,6.9,7,10.28,2194.8,0.0,18,15.6,397.1,55.0,28.1,65.1,62.7,85.8,81.9,Low_Activity
EVT_00829,5,32.3,21.5,11,15.4,1648.3,2.63,40,36.5,47.0,56.1,31.2,60.0,76.8,91.5,70.4,Heavy_Traffic
EVT_00830,29,22.0,44.0,7,8.66,1772.5,3.68,32,53.6,140.5,62.9,22.1,70.0,49.1,98.4,75.6,Heavy_Traffic
EVT_00831,20,43.9,50.8,25,14.64,1656.9,0.0,21,1.9,152.1,63.4,33.1,65.5,73.5,83.9,99.0,Pedestrian_Event
EVT_00832,5,44.3,15.6,0,6.19,806.6,2.06,20,53.7,161.0,57.3,20.5,82.6,20.8,85.8,71.5,Low_Activity
EVT_00833,6,35.4,10.9,34,13.83,2107.4,0.0,44,3.0,153.3,46.2,25.7,65.6,63.3,89.8,88.6,Free_Flow
EVT_00834,18,35.4,25.7,5,11.59,2085.4,0.0,9,16.8,37.1,53.6,30.1,63.5,98.9,88.9,90.0,Low_Activity
EVT_00835,10,42.7,30.1,0,12.32,2330.8,0.0,4,10.4,240.5,52.9,32.2,60.9,63.0,78.1,85.4,Free_Flow
EVT_00836,41,29.0,61.0,9,9.11,1658.5,0.0,65,5.9,73.9,53.8,28.9,61.2,70.1,91.6,83.8,Heavy_Traffic
EVT_00837,11,37.6,35.9,27,16.35,2806.1,0.0,41,2.9,298.1,38.9,39.7,55.4,23.5,88.3,98.1,Pedestrian_Event
EVT_00838,18,15.7,73.6,10,18.43,2015.3,0.0,91,22.9,88.3,56.4,28.5,62.9,24.6,95.8,87.3,Heavy_Traffic
EVT_00839,30,26.2,56.3,14,9.75,2192.3,0.0,63,3.3,77.3,45.7,28.4,71.7,80.5,70.1,100.0,Incident
EVT_00840,17,26.8,46.4,16,10.95,2609.4,0.0,21,0.2,276.9,60.9,29.4,66.9,80.8,82.2,90.6,Free_Flow
EVT_00841,35,32.0,85.6,6,17.27,1977.8,0.0,69,2.6,180.5,64.5,34.6,49.2,38.7,89.4,91.8,Heavy_Traffic
EVT_00842,34,35.2,26.4,29,12.5,2857.4,0.0,54,4.1,65.5,53.4,31.6,58.4,76.2,94.1,82.9,Pedestrian_Event
EVT_00843,6,39.1,9.8,0,19.78,1216.5,0.0,14,8.5,92.1,52.0,31.1,52.2,13.1,85.0,87.4,Free_Flow
EVT_00844,8,32.5,22.9,1,21.14,1049.3,8.66,9,56.9,125.7,52.1,23.3,73.7,33.6,78.9,70.0,Low_Activity
EVT_00845,40,0.1,83.7,6,18.21,2330.3,0.0,15,2.7,2.7,52.1,27.9,65.2,23.5,93.3,90.4,Incident
EVT_00846,26,39.3,34.6,6,13.71,1850.5,5.84,8,59.4,124.5,57.6,33.0,71.6,72.6,86.4,77.5,Heavy_Traffic
